TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2016-20,NTA2020,471401,10,Flatbush,"11,626",50.7
2016-20,NTA2020,471402,10,Flatbush (West)-Ditmas Park-Parkville,"5,082",48.1
2016-20,NTA2020,471403,10,Midwood,"6,729",56.6
2016-20,NTA2020,471501,10,Gravesend (East)-Homecrest,"5,733",51.5
2016-20,NTA2020,471502,10,Madison,"3,789",47.4
2016-20,NTA2020,471503,10,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,"6,371",51.4
2016-20,NTA2020,471601,10,Ocean Hill,"6,472",53.9
2016-20,NTA2020,471602,10,Brownsville,"10,221",60.6
2016-20,NTA2020,471701,10,East Flatbush-Erasmus,"6,824",50.7
2016-20,NTA2020,471702,10,East Flatbush-Farragut,"3,468",51.3
2016-20,NTA2020,471703,10,East Flatbush-Rugby,"4,979",57.1
2016-20,NTA2020,471704,10,East Flatbush-Remsen Village,"6,555",57.9
2016-20,NTA2020,471801,10,Flatlands,"4,624",48.2
2016-20,NTA2020,471802,10,Marine Park-Mill Basin-Bergen Beach,"2,007",50.7
2016-20,NTA2020,471803,10,Canarsie,"6,935",45.1
2016-20,NTA2020,610101,10,Financial District-Battery Park City,"5,569",31.8
2016-20,NTA2020,610102,10,Tribeca-Civic Center,"1,650",27.6
2016-20,NTA2020,610201,10,SoHo-Little Italy-Hudson Square,"3,536",39.2
2016-20,NTA2020,610202,10,Greenwich Village,"3,900",39.6
2016-20,NTA2020,610203,10,West Village,"4,633",35.5
2016-20,NTA2020,610301,10,Chinatown-Two Bridges,"9,071",56.1
2016-20,NTA2020,610302,10,Lower East Side,"8,038",48.2
2016-20,NTA2020,610303,10,East Village,"12,220",41.5
2016-20,NTA2020,610401,10,Chelsea-Hudson Yards,"9,587",38.0
2016-20,NTA2020,610402,10,Hell's Kitchen,"11,310",42.5
2016-20,NTA2020,610501,10,Midtown South-Flatiron-Union Square,"3,561",35.3
2016-20,NTA2020,610502,10,Midtown-Times Square,"3,014",36.1
2016-20,NTA2020,610601,10,Stuyvesant Town-Peter Cooper Village,"4,036",38.3
2016-20,NTA2020,610602,10,Gramercy,"3,107",39.1
2016-20,NTA2020,610603,10,Murray Hill-Kips Bay,"9,596",45.3
2016-20,NTA2020,610604,10,East Midtown-Turtle Bay,"5,031",38.7
2016-20,NTA2020,610701,10,Upper West Side-Lincoln Square,"6,698",31.5
2016-20,NTA2020,610702,10,Upper West Side (Central),"12,147",40.8
2016-20,NTA2020,610703,10,Upper West Side-Manhattan Valley,"6,972",43.7
2016-20,NTA2020,610801,10,Upper East Side-Lenox Hill-Roosevelt Island,"11,706",39.0
2016-20,NTA2020,610802,10,Upper East Side-Carnegie Hill,"3,867",38.5
2016-20,NTA2020,610803,10,Upper East Side-Yorkville,"11,859",39.3
2016-20,NTA2020,610901,10,Morningside Heights,"4,771",49.3
2016-20,NTA2020,610902,10,Manhattanville-West Harlem,"4,259",52.7
2016-20,NTA2020,610903,10,Hamilton Heights-Sugar Hill,"8,259",51.2
2016-20,NTA2020,611001,10,Harlem (South),"6,822",41.1
2016-20,NTA2020,611002,10,Harlem (North),"14,387",46.5
2016-20,NTA2020,611101,10,East Harlem (South),"11,840",51.1
2016-20,NTA2020,611102,10,East Harlem (North),"12,178",48.5
2016-20,NTA2020,611201,10,Washington Heights (South),"13,534",51.4
2016-20,NTA2020,611202,10,Washington Heights (North),"12,075",49.7
2016-20,NTA2020,611203,10,Inwood,"6,022",42.5
2016-20,NTA2020,810101,10,Astoria (North)-Ditmars-Steinway,"5,583",42.0
2016-20,NTA2020,810102,10,Old Astoria-Hallets Point,"2,497",49.7
2016-20,NTA2020,810103,10,Astoria (Central),"7,154",37.2
2016-20,NTA2020,810104,10,Astoria (East)-Woodside (North),"5,606",47.3
2016-20,NTA2020,810105,10,Queensbridge-Ravenswood-Dutch Kills,"4,662",46.9
2016-20,NTA2020,810201,10,Long Island City-Hunters Point,"2,594",32.0
2016-20,NTA2020,810202,10,Sunnyside,"7,723",48.9
2016-20,NTA2020,810203,10,Woodside,"5,486",50.1
2016-20,NTA2020,810301,10,Jackson Heights,"11,858",58.5
2016-20,NTA2020,810302,10,East Elmhurst,"2,020",64.6
2016-20,NTA2020,810303,10,North Corona,"3,921",56.6
2016-20,NTA2020,810401,10,Elmhurst,"13,185",59.1
2016-20,NTA2020,810402,10,Corona,"8,506",55.2
2016-20,NTA2020,810501,10,Maspeth,"2,961",46.4
2016-20,NTA2020,810502,10,Ridgewood,"8,168",43.8
2016-20,NTA2020,810503,10,Glendale,"2,598",43.1
2016-20,NTA2020,810504,10,Middle Village,"2,314",44.1
2016-20,NTA2020,810601,10,Rego Park,"3,402",51.6
2016-20,NTA2020,810602,10,Forest Hills,"9,085",45.6
2016-20,NTA2020,810701,10,College Point,"2,376",55.3
2016-20,NTA2020,810702,10,Whitestone-Beechhurst,"1,420",46.6
2016-20,NTA2020,810703,10,Bay Terrace-Clearview,931,40.0
2016-20,NTA2020,810704,10,Murray Hill-Broadway Flushing,"5,590",55.4
2016-20,NTA2020,810705,10,East Flushing,"3,604",60.5
2016-20,NTA2020,810706,10,Queensboro Hill,"1,627",55.9
2016-20,NTA2020,810707,10,Flushing-Willets Point,"10,221",57.7
2016-20,NTA2020,810801,10,Kew Gardens Hills,"2,752",50.6
2016-20,NTA2020,810802,10,Pomonok-Electchester-Hillcrest,"3,361",47.8
2016-20,NTA2020,810803,10,Fresh Meadows-Utopia,"2,062",51.1
2016-20,NTA2020,810804,10,Jamaica Estates-Holliswood,"1,848",47.1
2016-20,NTA2020,810805,10,Jamaica Hills-Briarwood,"4,116",49.2
2016-20,NTA2020,810901,10,Kew Gardens,"2,621",48.2
2016-20,NTA2020,810902,10,Richmond Hill,"2,837",51.4
2016-20,NTA2020,810903,10,South Richmond Hill,"1,492",57.3
2016-20,NTA2020,810904,10,Ozone Park (North),"2,051",52.3
2016-20,NTA2020,810905,10,Woodhaven,"2,671",52.3
2016-20,NTA2020,811001,10,South Ozone Park,"3,735",56.5
2016-20,NTA2020,811002,10,Ozone Park,"1,457",48.7
2016-20,NTA2020,811003,10,Howard Beach-Lindenwood,"1,444",50.8
2016-20,NTA2020,811101,10,Auburndale,"2,129",53.2
2016-20,NTA2020,811102,10,Bayside,"1,828",43.9
2016-20,NTA2020,811103,10,Douglaston-Little Neck,"1,113",50.9
2016-20,NTA2020,811104,10,Oakland Gardens-Hollis Hills,"1,284",45.8
2016-20,NTA2020,811201,10,Jamaica,"7,695",60.7
2016-20,NTA2020,811202,10,South Jamaica,"3,177",48.7
2016-20,NTA2020,811203,10,Baisley Park,"2,099",49.1
2016-20,NTA2020,811204,10,Springfield Gardens (North)-Rochdale Village,"3,637",48.1
2016-20,NTA2020,811205,10,St. Albans,"2,164",54.8
2016-20,NTA2020,811206,10,Hollis,"1,543",49.5
2016-20,NTA2020,811301,10,Glen Oaks-Floral Park-New Hyde Park,661,34.4
2016-20,NTA2020,811302,10,Bellerose,"1,074",50.3
2016-20,NTA2020,811303,10,Queens Village,"2,571",54.0
2016-20,NTA2020,811304,10,Cambria Heights,424,51.0
2016-20,NTA2020,811305,10,Laurelton,693,40.3
2016-20,NTA2020,811306,10,Springfield Gardens (South)-Brookville,903,41.3
2016-20,NTA2020,811307,10,Rosedale,"1,434",51.9
2016-20,NTA2020,811401,10,Far Rockaway-Bayswater,"7,376",52.4
2016-20,NTA2020,811402,10,Rockaway Beach-Arverne-Edgemere,"4,364",44.0
2016-20,NTA2020,811403,10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"1,417",45.2
2016-20,NTA2020,850101,10,St. George-New Brighton,"2,486",51.2
2016-20,NTA2020,850102,10,Tompkinsville-Stapleton-Clifton-Fox Hills,"2,194",59.0
2016-20,NTA2020,850103,10,Rosebank-Shore Acres-Park Hill,"2,262",53.7
2016-20,NTA2020,850104,10,West New Brighton-Silver Lake-Grymes Hill,"2,409",46.1
2016-20,NTA2020,850105,10,Westerleigh-Castleton Corners,"1,005",44.7
2016-20,NTA2020,850106,10,Port Richmond,"1,782",57.4
2016-20,NTA2020,850107,10,Mariner's Harbor-Arlington-Graniteville,"2,011",51.6
2016-20,NTA2020,850201,10,Grasmere-Arrochar-South Beach-Dongan Hills,"2,104",50.2
2016-20,NTA2020,850202,10,New Dorp-Midland Beach,"1,469",53.5
2016-20,NTA2020,850203,10,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,"1,443",52.9
2016-20,NTA2020,850204,10,New Springville-Willowbrook-Bulls Head-Travis,"1,564",41.4
2016-20,NTA2020,850301,10,Oakwood-Richmondtown,"1,283",53.5
2016-20,NTA2020,850302,10,Great Kills-Eltingville,"1,002",30.4
2016-20,NTA2020,850303,10,Arden Heights-Rossville,527,36.6
2016-20,NTA2020,850304,10,Annadale-Huguenot-Prince's Bay-Woodrow,"1,298",49.9
2016-20,NTA2020,850305,10,Tottenville-Charleston,850,57.4
2016-20,CDTA2020,501,7,Melrose-Mott Haven-Port Morris (CD 1),"19,219",59.8
2016-20,CDTA2020,502,7,Longwood-Hunts Point (CD 2),"9,954",59.0
2016-20,CDTA2020,503,7,Morrisania-Crotona Park East (CD 3),"16,138",55.8
2016-20,CDTA2020,504,7,Highbridge-Concourse (CD 4),"29,238",58.8
2016-20,CDTA2020,505,7,Morris Heights-Mount Hope (CD 5),"25,643",60.2
2016-20,CDTA2020,506,7,Tremont-Belmont-West Farms (CD 6),"16,506",60.7
2016-20,CDTA2020,507,7,Fordham-Bedford Park-Norwood (CD 7),"28,302",60.7
2016-20,CDTA2020,508,7,Riverdale-Kingsbridge-Marble Hill (CD 8),"14,789",53.6
2016-20,CDTA2020,509,7,Soundview-Parkchester (CD 9),"24,978",51.8
2016-20,CDTA2020,510,7,Co-op City-Throgs Neck (CD 10),"13,128",48.4
2016-20,CDTA2020,511,7,Pelham Parkway-Morris Park (CD 11),"16,212",55.1
2016-20,CDTA2020,512,7,Wakefield-Williamsbridge-Eastchester (CD 12),"19,843",57.0
2016-20,CDTA2020,4701,7,Williamsburg-Greenpoint (CD 1),"28,663",44.7
2016-20,CDTA2020,4702,7,Downtown Brooklyn-Fort Greene (CD 2),"13,824",37.8
2016-20,CDTA2020,4703,7,Bedford-Stuyvesant (CD 3),"24,626",48.3
2016-20,CDTA2020,4704,7,Bushwick (CD 4),"19,590",54.9
2016-20,CDTA2020,4705,7,East New York-Cypress Hills (CD 5),"28,294",54.2
2016-20,CDTA2020,4706,7,Park Slope-Carroll Gardens (CD 6),"10,936",35.1
2016-20,CDTA2020,4707,7,Sunset Park-Windsor Terrace (CD 7),"13,935",48.7
2016-20,CDTA2020,4708,7,Crown Heights (North) (CD 8),"17,356",47.5
2016-20,CDTA2020,4709,7,Crown Heights (South) (CD 9),"16,184",50.9
2016-20,CDTA2020,4710,7,Bay Ridge-Dyker Heights (CD 10),"12,945",47.3
2016-20,CDTA2020,4711,7,Bensonhurst-Bath Beach (CD 11),"22,076",55.1
2016-20,CDTA2020,4712,7,Borough Park-Kensington (CD 12),"21,719",60.5
2016-20,CDTA2020,4713,7,Coney Island-Brighton Beach (CD 13),"18,556",60.0
2016-20,CDTA2020,4714,7,Flatbush-Midwood (CD 14),"23,437",51.7
2016-20,CDTA2020,4715,7,Sheepshead Bay-Gravesend (East) (CD 15),"15,893",50.4
2016-20,CDTA2020,4716,7,Ocean Hill-Brownsville (CD 16),"16,693",57.8
2016-20,CDTA2020,4717,7,East Flatbush (CD 17),"21,826",54.2
2016-20,CDTA2020,4718,7,Canarsie-Flatlands (CD 18),"13,566",46.9
2016-20,CDTA2020,6101,7,Financial District-Tribeca (CD 1),"7,219",30.7
2016-20,CDTA2020,6102,7,Greenwich Village-SoHo (CD 2),"12,069",37.8
2016-20,CDTA2020,6103,7,Lower East Side-Chinatown (CD 3),"29,329",47.1
2016-20,CDTA2020,6104,7,Chelsea-Hell's Kitchen (CD 4),"20,897",40.3
2016-20,CDTA2020,6105,7,Midtown-Flatiron-Union Square (CD 5),"6,575",35.7
2016-20,CDTA2020,6106,7,East Midtown-Murray Hill (CD 6),"21,770",41.3
2016-20,CDTA2020,6107,7,Upper West Side (CD 7),"25,817",38.5
2016-20,CDTA2020,6108,7,Upper East Side-Roosevelt Island (CD 8),"27,432",39.0
2016-20,CDTA2020,6109,7,Morningside Heights-Hamilton Heights (CD 9),"17,289",51.0
2016-20,CDTA2020,6110,7,Harlem (CD 10),"21,209",44.7
2016-20,CDTA2020,6111,7,East Harlem (CD 11),"24,018",49.7
2016-20,CDTA2020,6112,7,Washington Heights-Inwood (CD 12),"31,631",48.8
2016-20,CDTA2020,8101,7,Astoria-Queensbridge (CD 1),"25,502",43.0
2016-20,CDTA2020,8102,7,Long Island City-Sunnyside-Woodside (CD 2),"15,803",45.3
2016-20,CDTA2020,8103,7,Jackson Heights-East Elmhurst (CD 3),"17,799",58.7
2016-20,CDTA2020,8104,7,Elmhurst-Corona (CD 4),"21,691",57.5
2016-20,CDTA2020,8105,7,Ridgewood-Maspeth-Middle Village (CD 5),"16,041",44.2
2016-20,CDTA2020,8106,7,Forest Hills-Rego Park (CD 6),"12,487",47.1
2016-20,CDTA2020,8107,7,Flushing-Murray Hill-Whitestone (CD 7),"25,769",55.6
2016-20,CDTA2020,8108,7,Fresh Meadows-Hillcrest-Briarwood (CD 8),"14,139",49.1
2016-20,CDTA2020,8109,7,Kew Gardens-Richmond Hill-Woodhaven (CD 9),"11,672",51.7
2016-20,CDTA2020,8110,7,South Ozone Park-Howard Beach (CD 10),"6,636",53.3
2016-20,CDTA2020,8111,7,Auburndale-Bayside-Douglaston (CD 11),"6,354",48.3
2016-20,CDTA2020,8112,7,Jamaica-St. Albans-Hollis (CD 12),"20,315",53.3
2016-20,CDTA2020,8113,7,Queens Village-Bellerose-Rosedale (CD 13),"7,760",47.6
2016-20,CDTA2020,8114,7,The Rockaways (CD 14),"13,157",48.5
2016-20,CDTA2020,8501,7,North Shore (CD 1),"14,149",51.9
2016-20,CDTA2020,8502,7,Mid-Island (CD 2),"6,580",49.0
2016-20,CDTA2020,8503,7,South Shore (CD 3),"4,960",44.2
2016-20,UHF42,101,4,Kingsbridge - Riverdale,"12,241",50.7
2016-20,UHF42,102,4,Northeast Bronx,"21,127",52.5
2016-20,UHF42,103,4,Fordham - Bronx Pk,"51,478",60.7
2016-20,UHF42,104,4,Pelham - Throgs Neck,"39,808",51.7
2016-20,UHF42,105,4,Crotona - Tremont,"39,568",59.1
2016-20,UHF42,106,4,High Bridge - Morrisania,"43,379",58.8
2016-20,UHF42,107,4,Hunts Point - Mott Haven,"26,402",59.1
2016-20,UHF42,201,4,Greenpoint,"20,638",42.0
2016-20,UHF42,202,4,Downtown - Heights - Slope,"27,305",37.8
2016-20,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"56,127",50.8
2016-20,UHF42,204,4,East New York,"27,373",54.7
2016-20,UHF42,205,4,Sunset Park,"14,313",52.7
2016-20,UHF42,206,4,Borough Park,"39,899",57.7
2016-20,UHF42,207,4,East Flatbush - Flatbush,"41,978",51.1
2016-20,UHF42,208,4,Canarsie - Flatlands,"16,521",47.9
2016-20,UHF42,209,4,Bensonhurst - Bay Ridge,"22,343",49.3
2016-20,UHF42,210,4,Coney Island - Sheepshead Bay,"37,486",55.8
2016-20,UHF42,211,4,Williamsburg - Bushwick,"36,340",51.9
2016-20,UHF42,301,4,Washington Heights,"41,816",49.6
2016-20,UHF42,302,4,Central Harlem - Morningside Heights,"28,906",45.7
2016-20,UHF42,303,4,East Harlem,"21,458",50.1
2016-20,UHF42,304,4,Upper West Side,"26,779",39.2
2016-20,UHF42,305,4,Upper East Side,"27,924",39.3
2016-20,UHF42,306,4,Chelsea - Clinton,"26,576",39.0
2016-20,UHF42,307,4,Gramercy Park - Murray Hill,"19,751",40.9
2016-20,UHF42,308,4,Greenwich Village - SoHo,"11,741",37.2
2016-20,UHF42,309,4,Union Square - Lower East Side,"32,911",45.4
2016-20,UHF42,310,4,Lower Manhattan,"7,393",33.4
2016-20,UHF42,401,4,Long Island City - Astoria,"30,835",42.0
2016-20,UHF42,402,4,West Queens,"53,007",55.8
2016-20,UHF42,403,4,Flushing - Clearview,"26,658",55.8
2016-20,UHF42,404,4,Bayside - Little Neck,"4,795",47.3
2016-20,UHF42,405,4,Ridgewood - Forest Hills,"25,481",44.9
2016-20,UHF42,406,4,Fresh Meadows,"8,474",48.7
2016-20,UHF42,407,4,Southwest Queens,"18,308",52.3
2016-20,UHF42,408,4,Jamaica,"26,077",52.7
2016-20,UHF42,409,4,Southeast Queens,"10,470",45.4
2016-20,UHF42,410,4,Rockaways,"13,157",48.5
2016-20,UHF42,501,4,Port Richmond,"4,843",52.3
2016-20,UHF42,502,4,Stapleton - St. George,"10,499",51.7
2016-20,UHF42,503,4,Willowbrook,"3,750",46.4
2016-20,UHF42,504,4,South Beach - Tottenville,"6,652",45.7
2016-20,Borough,1,1,Bronx,"231,912",56.9
2016-20,Borough,2,1,Brooklyn,"340,323",50.3
2016-20,Borough,3,1,Manhattan,"247,346",42.9
2016-20,Borough,4,1,Queens,"215,125",50.0
2016-20,Borough,5,1,Staten Island,"25,744",49.3
2016-20,Citywide,1,0,New York City,"1,060,450",49.5
2015-19,NTA2010,501,9,Claremont-Bathgate,"6,003",55.7
2015-19,NTA2010,503,9,Eastchester-Edenwald-Baychester,"4,097",55.9
2015-19,NTA2010,505,9,Bedford Park-Fordham North,"11,304",60.2
2015-19,NTA2010,506,9,Belmont,"5,471",63.0
2015-19,NTA2010,507,9,Bronxdale,"6,982",58.2
2015-19,NTA2010,508,9,West Farms-Bronx River,"5,978",59.8
2015-19,NTA2010,509,9,Soundview-Castle Hill-Clason Point-Harding Park,"7,153",50.8
2015-19,NTA2010,510,9,Pelham Bay-Country Club-City Island,"3,319",50.7
2015-19,NTA2010,513,9,Co-op City,"4,788",43.9
2015-19,NTA2010,514,9,East Concourse-Concourse Village,"11,269",55.7
2015-19,NTA2010,517,9,East Tremont,"8,411",58.2
2015-19,NTA2010,522,9,North Riverdale-Fieldston-Riverdale,"2,202",39.7
2015-19,NTA2010,526,9,Highbridge,"7,864",59.2
2015-19,NTA2010,527,9,Hunts Point,"4,641",58.2
2015-19,NTA2010,528,9,Van Cortlandt Village,"9,261",59.8
2015-19,NTA2010,529,9,Spuyten Duyvil-Kingsbridge,"3,835",47.0
2015-19,NTA2010,530,9,Kingsbridge Heights,"5,935",60.9
2015-19,NTA2010,531,9,Allerton-Pelham Gardens,"1,951",48.4
2015-19,NTA2010,533,9,Longwood,"5,018",59.6
2015-19,NTA2010,534,9,Melrose South-Mott Haven North,"7,752",57.1
2015-19,NTA2010,535,9,Morrisania-Melrose,"8,026",59.0
2015-19,NTA2010,536,9,University Heights-Morris Heights,"11,516",61.8
2015-19,NTA2010,537,9,Van Nest-Morris Park-Westchester Square,"4,031",63.5
2015-19,NTA2010,539,9,Mott Haven-Port Morris,"10,752",59.0
2015-19,NTA2010,540,9,Fordham South,"5,593",62.8
2015-19,NTA2010,541,9,Mount Hope,"10,395",61.0
2015-19,NTA2010,543,9,Norwood,"8,467",61.1
2015-19,NTA2010,544,9,Williamsbridge-Olinville,"9,789",62.7
2015-19,NTA2010,546,9,Parkchester,"4,934",48.5
2015-19,NTA2010,549,9,Pelham Parkway,"4,262",50.4
2015-19,NTA2010,552,9,Schuylerville-Throgs Neck-Edgewater Park,"3,534",44.4
2015-19,NTA2010,555,9,Soundview-Bruckner,"6,093",60.2
2015-19,NTA2010,559,9,Westchester-Unionport,"4,210",61.4
2015-19,NTA2010,562,9,Woodlawn-Wakefield,"4,195",52.5
2015-19,NTA2010,563,9,West Concourse,"8,386",64.3
2015-19,NTA2010,575,9,Crotona Park East,"4,202",55.8
2015-19,NTA2010,4709,9,Brooklyn Heights-Cobble Hill,"1,962",33.2
2015-19,NTA2010,4717,9,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"6,168",50.4
2015-19,NTA2010,4719,9,Brighton Beach,"6,294",61.7
2015-19,NTA2010,4721,9,Seagate-Coney Island,"5,395",55.1
2015-19,NTA2010,4723,9,West Brighton,"3,392",62.5
2015-19,NTA2010,4725,9,Homecrest,"5,362",53.2
2015-19,NTA2010,4726,9,Gravesend,"4,064",54.0
2015-19,NTA2010,4727,9,Bath Beach,"3,485",51.1
2015-19,NTA2010,4728,9,Bensonhurst West,"10,662",54.0
2015-19,NTA2010,4729,9,Bensonhurst East,"8,179",57.7
2015-19,NTA2010,4730,9,Dyker Heights,"4,040",53.1
2015-19,NTA2010,4731,9,Bay Ridge,"8,953",44.4
2015-19,NTA2010,4732,9,Sunset Park West,"6,810",54.9
2015-19,NTA2010,4733,9,Carroll Gardens-Columbia Street-Red Hook,"4,427",36.7
2015-19,NTA2010,4734,9,Sunset Park East,"7,909",56.1
2015-19,NTA2010,4735,9,Stuyvesant Heights,"10,099",49.6
2015-19,NTA2010,4737,9,Park Slope-Gowanus,"6,143",34.1
2015-19,NTA2010,4738,9,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"5,513",36.1
2015-19,NTA2010,4740,9,Windsor Terrace,"1,801",35.5
2015-19,NTA2010,4741,9,Kensington-Ocean Parkway,"4,551",57.9
2015-19,NTA2010,4742,9,Flatbush,"16,618",52.2
2015-19,NTA2010,4743,9,Midwood,"6,900",57.9
2015-19,NTA2010,4744,9,Madison,"3,891",49.7
2015-19,NTA2010,4745,9,Georgetown-Marine Park-Bergen Beach-Mill Basin,"1,964",50.2
2015-19,NTA2010,4746,9,Ocean Parkway South,"2,085",57.6
2015-19,NTA2010,4750,9,Canarsie,"7,020",46.2
2015-19,NTA2010,4758,9,Flatlands,"4,414",45.9
2015-19,NTA2010,4760,9,Prospect Lefferts Gardens-Wingate,"11,395",50.2
2015-19,NTA2010,4761,9,Crown Heights North,"19,323",49.7
2015-19,NTA2010,4763,9,Crown Heights South,"6,905",52.5
2015-19,NTA2010,4764,9,Prospect Heights,"2,509",40.0
2015-19,NTA2010,4768,9,Fort Greene,"4,423",41.0
2015-19,NTA2010,4769,9,Clinton Hill,"4,504",42.5
2015-19,NTA2010,4772,9,Williamsburg,"4,383",62.4
2015-19,NTA2010,4773,9,North Side-South Side,"9,002",42.4
2015-19,NTA2010,4775,9,Bedford,"10,941",50.2
2015-19,NTA2010,4776,9,Greenpoint,"5,320",39.7
2015-19,NTA2010,4777,9,Bushwick North,"9,788",55.9
2015-19,NTA2010,4778,9,Bushwick South,"12,285",53.2
2015-19,NTA2010,4779,9,Ocean Hill,"6,204",54.8
2015-19,NTA2010,4781,9,Brownsville,"12,104",64.0
2015-19,NTA2010,4782,9,East New York,"14,851",55.7
2015-19,NTA2010,4783,9,Cypress Hills-City Line,"5,219",53.0
2015-19,NTA2010,4785,9,East New York (Pennsylvania Ave),"4,479",56.7
2015-19,NTA2010,4788,9,Borough Park,"11,660",67.7
2015-19,NTA2010,4790,9,East Williamsburg,"6,142",44.8
2015-19,NTA2010,4791,9,East Flatbush-Farragut,"5,583",52.5
2015-19,NTA2010,4793,9,Starrett City,"3,310",51.0
2015-19,NTA2010,4795,9,Erasmus,"3,900",50.9
2015-19,NTA2010,4796,9,Rugby-Remsen Village,"7,888",55.5
2015-19,NTA2010,6101,9,Marble Hill-Inwood,"8,555",47.0
2015-19,NTA2010,6103,9,Central Harlem North-Polo Grounds,"15,159",46.8
2015-19,NTA2010,6104,9,Hamilton Heights,"8,447",50.9
2015-19,NTA2010,6106,9,Manhattanville,"4,402",54.6
2015-19,NTA2010,6109,9,Morningside Heights,"7,345",47.8
2015-19,NTA2010,6111,9,Central Harlem South,"7,021",41.8
2015-19,NTA2010,6112,9,Upper West Side,"15,905",38.8
2015-19,NTA2010,6113,9,Hudson Yards-Chelsea-Flatiron-Union Square,"11,533",36.6
2015-19,NTA2010,6114,9,Lincoln Square,"6,963",32.2
2015-19,NTA2010,6115,9,Clinton,"10,833",42.0
2015-19,NTA2010,6117,9,Midtown-Midtown South,"4,555",38.6
2015-19,NTA2010,6119,9,Turtle Bay-East Midtown,"6,167",38.9
2015-19,NTA2010,6120,9,Murray Hill-Kips Bay,"8,206",44.3
2015-19,NTA2010,6121,9,Gramercy,"3,103",38.0
2015-19,NTA2010,6122,9,East Village,"8,395",43.0
2015-19,NTA2010,6123,9,West Village,"8,496",37.5
2015-19,NTA2010,6124,9,SoHo-TriBeCa-Civic Center-Little Italy,"5,013",35.1
2015-19,NTA2010,6125,9,Battery Park City-Lower Manhattan,"5,053",30.9
2015-19,NTA2010,6127,9,Chinatown,"9,518",56.0
2015-19,NTA2010,6128,9,Lower East Side,"13,185",48.5
2015-19,NTA2010,6131,9,Lenox Hill-Roosevelt Island,"12,480",41.6
2015-19,NTA2010,6132,9,Yorkville,"12,200",40.5
2015-19,NTA2010,6133,9,East Harlem South,"11,003",48.8
2015-19,NTA2010,6134,9,East Harlem North,"10,871",45.7
2015-19,NTA2010,6135,9,Washington Heights North,"12,263",53.2
2015-19,NTA2010,6136,9,Washington Heights South,"13,626",48.8
2015-19,NTA2010,6140,9,Upper East Side-Carnegie Hill,"3,640",36.2
2015-19,NTA2010,6150,9,Stuyvesant Town-Cooper Village,"4,379",41.7
2015-19,NTA2010,8101,9,South Jamaica,"3,539",54.6
2015-19,NTA2010,8102,9,Springfield Gardens North,"2,776",38.6
2015-19,NTA2010,8103,9,Springfield Gardens South-Brookville,"1,040",45.2
2015-19,NTA2010,8105,9,Rosedale,"1,460",50.3
2015-19,NTA2010,8106,9,Jamaica Estates-Holliswood,"2,233",50.6
2015-19,NTA2010,8107,9,Hollis,"1,370",50.1
2015-19,NTA2010,8108,9,St. Albans,"2,331",54.7
2015-19,NTA2010,8110,9,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"1,942",45.2
2015-19,NTA2010,8112,9,Hammels-Arverne-Edgemere,"4,403",46.1
2015-19,NTA2010,8115,9,Far Rockaway-Bayswater,"6,997",52.7
2015-19,NTA2010,8117,9,Forest Hills,"9,602",46.5
2015-19,NTA2010,8118,9,Rego Park,"3,273",48.8
2015-19,NTA2010,8119,9,Glendale,"2,685",43.5
2015-19,NTA2010,8120,9,Ridgewood,"8,557",45.3
2015-19,NTA2010,8121,9,Middle Village,"2,799",45.1
2015-19,NTA2010,8122,9,Flushing,"11,786",60.4
2015-19,NTA2010,8123,9,College Point,"2,449",56.1
2015-19,NTA2010,8125,9,Corona,"7,587",57.6
2015-19,NTA2010,8126,9,North Corona,"5,624",59.5
2015-19,NTA2010,8127,9,East Elmhurst,"1,746",64.1
2015-19,NTA2010,8128,9,Jackson Heights,"12,680",59.4
2015-19,NTA2010,8129,9,Elmhurst,"11,485",60.4
2015-19,NTA2010,8130,9,Maspeth,"2,405",46.0
2015-19,NTA2010,8131,9,Hunters Point-Sunnyside-West Maspeth,"10,570",44.5
2015-19,NTA2010,8133,9,Cambria Heights,419,50.9
2015-19,NTA2010,8134,9,Queens Village,"2,372",51.2
2015-19,NTA2010,8135,9,Briarwood-Jamaica Hills,"4,237",48.6
2015-19,NTA2010,8137,9,Kew Gardens Hills,"3,288",52.2
2015-19,NTA2010,8138,9,Pomonok-Flushing Heights-Hillcrest,"3,418",52.7
